timestamp,hour_of_day,day_of_year,irradiance_Wpm2,ambient_T_C,humidity_pct,wind_speed_mps,V_rms_a_V,V_rms_b_V,V_rms_c_V,V_unbalance_pct,I_rms_a_A,I_rms_b_A,I_rms_c_A,I_neutral_A,P_active_kW,Q_reactive_kVAR,S_apparent_kVA,power_factor,freq_Hz,freq_dev_Hz,RoCoF_Hz_per_s,V_THD_pct,I_THD_pct,harm_5th_pct,harm_7th_pct,harm_11th_pct,harm_13th_pct,PV_kW,wind_kW,RE_penetration_pct,batt_SOC_pct,batt_SOH_pct,batt_V_V,batt_I_A,batt_T_C,batt_P_kW,load_kW,nonlinear_load_frac,grid_connected,APF_on,ESS_on,AI_control_on,fault_flag,operating_scenario,IEEE_519_compliance,stability_label,energy_cost_BDT,cum_cost_BDT,source
2026-06-01 00:58:00,0.9666666666666667,152,13.2,32.73,73.1,5.89,230.26,225.3,231.14,1.567,109.035,113.762,105.487,-0.06,39.727,18.135,43.67,0.91,49.9871,-0.0129,1e-05,1.251,1.594,0.909,0.446,0.353,0.232,0.0,0.931,2.37,67.86,99.968,408.93,19.43,37.93,7.945,39.303,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.945,458.79,SYNTHETIC_GENERATOR_v1
2026-06-01 00:59:00,0.9833333333333333,152,48.3,31.96,57.6,6.0,231.77,227.75,232.09,1.211,115.445,113.284,109.653,-0.842,40.487,19.816,45.076,0.898,50.0134,0.0134,0.00021,1.811,2.962,1.516,1.252,0.676,0.467,0.0,0.0,0.0,59.33,99.941,404.66,20.01,37.67,8.097,40.569,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,8.097,466.88,SYNTHETIC_GENERATOR_v1
2026-06-01 01:00:00,1.0,152,0.0,33.63,60.1,4.49,229.41,232.2,228.63,0.921,119.104,125.802,126.429,1.063,45.219,21.23,49.955,0.905,50.0123,0.0123,9e-05,1.46,2.267,1.548,0.834,0.465,0.47,0.0,0.0,0.0,69.44,99.955,409.72,22.073,39.04,9.044,44.959,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,9.044,475.93,SYNTHETIC_GENERATOR_v1
2026-06-01 01:01:00,1.0166666666666666,152,19.9,32.88,95.4,5.08,232.08,229.6,233.72,0.956,103.996,110.132,106.751,0.096,32.941,27.687,43.032,0.766,50.024,0.024,-0.0003,3.26,5.475,3.094,2.25,1.318,1.089,0.233,0.734,2.5,63.71,99.891,406.86,16.193,40.28,6.588,38.729,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,6.588,482.52,SYNTHETIC_GENERATOR_v1
2026-06-01 01:02:00,1.0333333333333334,152,73.5,32.46,49.6,5.51,226.83,229.05,226.88,0.637,119.232,121.835,123.534,0.041,44.144,19.583,48.293,0.914,49.976,-0.024,-5e-05,0.957,1.45,0.514,0.69,0.422,0.335,0.96,1.053,4.63,65.47,99.971,407.73,108.267,37.63,44.144,43.464,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,8.829,491.34,SYNTHETIC_GENERATOR_v1
2026-06-01 01:03:00,1.05,152,0.0,32.46,38.0,4.4,229.19,227.39,225.74,0.76,123.715,122.29,119.216,0.077,43.86,19.383,47.952,0.915,50.0185,0.0185,-0.00034,1.425,2.003,1.044,0.639,0.48,0.29,0.0,0.318,0.74,72.76,99.96,411.38,21.323,37.78,8.772,43.157,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,8.772,500.12,SYNTHETIC_GENERATOR_v1
2026-06-01 01:04:00,1.0666666666666667,152,71.1,32.38,40.3,5.65,231.6,227.28,230.69,1.121,101.083,103.966,107.994,0.101,36.524,16.091,39.912,0.915,49.9351,-0.0649,-0.00039,1.039,1.571,0.804,0.674,0.371,0.215,0.768,0.936,4.74,66.27,99.969,408.14,89.49,37.58,36.524,35.921,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,1,7.305,507.42,SYNTHETIC_GENERATOR_v1
2026-06-01 01:05:00,1.0833333333333333,152,0.0,33.28,64.7,6.16,226.49,227.04,232.19,1.573,116.57,109.362,113.972,0.538,39.436,24.026,46.178,0.854,49.9715,-0.0285,0.00064,2.09,3.44,1.713,1.293,0.71,0.653,0.0,1.404,3.38,75.64,99.931,412.82,19.106,39.23,7.887,41.56,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,7.887,515.31,SYNTHETIC_GENERATOR_v1
2026-06-01 01:06:00,1.1,152,0.0,32.96,56.4,7.46,231.42,232.71,230.81,0.464,122.406,119.405,120.57,-0.889,41.47,23.27,47.552,0.872,50.0124,0.0124,-2e-05,2.97,4.685,2.487,1.811,1.064,0.832,0.0,2.574,6.01,71.17,99.906,410.59,20.2,39.72,8.294,42.797,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,8.294,523.6,SYNTHETIC_GENERATOR_v1
2026-06-01 01:07:00,1.1166666666666667,152,32.8,32.75,62.9,5.65,229.74,228.06,225.96,0.851,119.574,121.725,117.468,-1.233,43.36,19.674,47.614,0.911,49.9687,-0.0313,-0.00017,1.064,1.557,0.948,0.662,0.166,0.319,0.423,1.115,3.59,66.83,99.969,408.41,106.167,37.94,43.36,42.853,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,8.672,532.27,SYNTHETIC_GENERATOR_v1
2026-06-01 01:08:00,1.1333333333333333,152,114.2,33.83,76.1,6.11,229.73,230.28,229.39,0.207,110.339,112.819,106.11,0.834,40.282,20.266,45.093,0.893,49.9923,-0.0077,0.00013,2.104,3.621,1.968,1.369,0.704,0.625,2.202,0.0,5.43,61.32,99.928,405.66,19.86,39.88,8.056,40.583,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.056,540.33,SYNTHETIC_GENERATOR_v1
2026-06-01 01:09:00,1.15,152,0.9,32.68,87.8,4.89,232.75,234.86,227.87,1.72,116.367,113.061,115.324,1.121,40.566,20.359,45.389,0.894,49.9848,-0.0152,-0.00052,1.898,3.949,2.097,1.603,0.787,0.727,0.0,0.553,1.35,69.44,99.921,409.72,19.802,38.93,8.113,40.85,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,8.113,548.44,SYNTHETIC_GENERATOR_v1
2026-06-01 01:10:00,1.1666666666666667,152,0.0,31.77,67.1,4.27,227.82,230.17,225.76,0.98,94.228,98.83,105.401,0.571,36.982,14.89,39.867,0.928,49.9302,-0.0698,0.00042,0.445,1.229,0.685,0.541,0.211,0.122,0.0,0.405,1.13,59.04,99.975,404.52,91.422,36.89,36.982,35.88,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,1,7.396,555.84,SYNTHETIC_GENERATOR_v1
2026-06-01 01:11:00,1.1833333333333333,152,112.8,32.73,66.8,5.95,233.73,229.68,226.67,1.609,100.849,100.925,104.492,-0.083,37.691,17.358,41.496,0.908,50.0348,0.0348,0.00081,2.797,4.638,2.526,1.889,0.996,0.739,2.012,0.0,5.39,73.6,99.907,411.8,18.306,39.45,7.538,37.347,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,7.538,563.38,SYNTHETIC_GENERATOR_v1
2026-06-01 01:12:00,1.2,152,0.0,32.59,86.4,5.86,230.33,231.7,233.69,0.777,142.649,127.309,124.121,2.386,41.677,32.737,52.997,0.786,50.0278,0.0278,-0.0001,3.553,4.986,2.764,1.902,1.051,0.887,0.0,1.392,2.92,61.44,99.9,405.72,20.545,39.58,8.335,47.698,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,PASS,0,8.335,571.71,SYNTHETIC_GENERATOR_v1
2026-06-01 01:13:00,1.2166666666666668,152,39.9,33.08,72.4,5.03,229.21,227.0,221.74,1.844,122.531,119.27,116.007,1.172,44.313,19.408,48.376,0.916,50.0223,0.0223,-0.00013,1.616,2.066,1.157,0.821,0.435,0.33,0.0,0.642,1.48,70.31,99.959,410.15,21.608,38.42,8.863,43.539,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,8.863,580.58,SYNTHETIC_GENERATOR_v1
2026-06-01 01:14:00,1.2333333333333334,152,0.0,32.68,71.2,3.85,232.49,225.42,231.98,1.975,116.066,114.435,117.237,-0.326,42.56,17.215,45.91,0.927,50.0122,0.0122,-0.00027,1.64,1.664,0.917,0.603,0.472,0.145,0.0,0.0,0.0,67.9,99.967,408.95,20.814,37.9,8.512,41.319,0.15,False,False,False,False,False,PV_only_20pct,PASS,0,8.512,589.09,SYNTHETIC_GENERATOR_v1
2026-06-01 01:15:00,1.25,152,8.5,32.29,81.5,5.44,227.94,228.26,227.37,0.212,113.108,119.653,120.489,1.46,43.206,19.201,47.281,0.914,49.9898,-0.0102,-8e-05,1.632,2.621,1.531,0.794,0.427,0.502,0.088,0.0,0.21,60.38,99.948,405.19,21.327,37.84,8.641,42.553,0.15,False,False,False,False,False,PV_only_20pct,PASS,0,8.641,597.73,SYNTHETIC_GENERATOR_v1
2026-06-01 01:16:00,1.2666666666666666,152,0.0,32.77,63.0,5.94,232.28,224.28,224.82,2.242,110.872,108.334,113.73,1.864,39.624,18.737,43.831,0.904,50.0028,0.0028,4e-05,2.132,3.013,1.509,1.349,0.729,0.471,0.0,1.912,4.85,69.7,99.94,409.85,19.336,38.5,7.925,39.448,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.925,605.66,SYNTHETIC_GENERATOR_v1
2026-06-01 01:17:00,1.2833333333333332,152,135.5,31.16,47.4,5.24,230.08,230.45,228.76,0.438,121.66,122.399,123.058,0.087,45.289,22.568,50.6,0.895,49.9945,-0.0055,0.00026,1.814,2.138,1.54,0.651,0.498,0.355,1.478,0.0,3.25,55.37,99.957,402.69,22.493,36.53,9.058,45.54,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,9.058,614.71,SYNTHETIC_GENERATOR_v1
2026-06-01 01:18:00,1.3,152,71.5,32.44,65.3,6.98,160.84,169.91,159.56,2.815,103.978,104.896,102.016,-0.349,35.042,20.1,40.398,0.867,50.0341,0.0341,-0.00019,2.101,3.422,2.002,1.113,0.658,0.479,0.468,1.075,4.25,71.53,99.932,410.77,17.062,38.38,7.008,36.358,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,1,7.008,621.72,SYNTHETIC_GENERATOR_v1
2026-06-01 01:19:00,1.3166666666666667,152,106.1,32.48,54.6,4.06,229.84,231.05,229.5,0.401,119.889,109.905,114.962,0.615,43.276,15.271,45.891,0.943,49.972,-0.028,-8e-05,2.598,4.223,2.301,1.745,0.785,0.7,2.096,0.0,5.08,66.09,99.916,408.05,21.211,38.9,8.655,41.302,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.655,630.38,SYNTHETIC_GENERATOR_v1
2026-06-01 01:20:00,1.3333333333333333,152,0.0,31.31,60.3,3.8,227.01,228.6,230.52,0.788,105.16,105.886,108.914,-1.24,34.603,21.993,41.001,0.844,50.0246,0.0246,0.00047,1.866,3.544,1.806,1.449,0.799,0.616,0.0,0.176,0.48,65.26,99.929,407.63,16.978,37.32,6.921,36.901,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,6.921,637.3,SYNTHETIC_GENERATOR_v1
2026-06-01 01:21:00,1.35,152,0.0,32.17,57.0,5.68,230.76,225.68,226.83,1.304,106.915,105.873,107.362,1.22,37.824,20.263,42.91,0.881,50.028,0.028,-0.00016,1.337,2.254,1.113,0.883,0.474,0.436,0.0,0.817,2.12,76.92,99.955,413.46,18.296,37.57,7.565,38.619,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,7.565,644.86,SYNTHETIC_GENERATOR_v1
2026-06-01 01:22:00,1.3666666666666667,152,0.0,31.68,65.0,4.89,232.0,234.57,230.2,1.007,97.294,104.319,101.777,0.069,36.003,18.428,40.445,0.89,50.0058,0.0058,-0.00097,1.91,3.221,1.685,1.247,0.655,0.679,0.0,0.988,2.71,65.12,99.936,407.56,17.668,37.51,7.201,36.401,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,7.201,652.06,SYNTHETIC_GENERATOR_v1
2026-06-01 01:23:00,1.3833333333333333,152,151.0,31.79,67.5,4.79,224.54,230.92,229.45,1.636,132.338,135.192,130.225,0.447,52.296,7.452,52.825,0.99,49.9118,-0.0882,-0.0003,0.1,0.776,0.402,0.183,0.04,0.132,2.568,0.904,7.3,63.93,99.984,406.97,128.503,36.84,52.296,47.542,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,10.459,662.52,SYNTHETIC_GENERATOR_v1
2026-06-01 01:24:00,1.4,152,0.0,32.59,48.0,4.33,229.54,225.34,235.53,2.344,130.303,133.265,125.365,-1.171,47.462,20.619,51.747,0.917,49.9697,-0.0303,0.00085,1.903,3.119,1.903,1.342,0.595,0.611,0.0,0.0,0.0,76.27,99.938,413.14,22.976,38.37,9.492,46.573,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,9.492,672.01,SYNTHETIC_GENERATOR_v1
2026-06-01 01:25:00,1.4166666666666667,152,63.1,31.39,81.9,5.22,230.9,232.08,225.1,1.853,122.243,116.084,127.356,-0.597,44.485,19.787,48.687,0.914,50.0144,0.0144,-0.00029,1.049,1.912,1.305,0.772,0.486,0.435,0.0,0.0,0.0,69.48,99.962,409.74,21.714,36.69,8.897,43.818,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,8.897,680.91,SYNTHETIC_GENERATOR_v1
2026-06-01 01:26:00,1.4333333333333333,152,0.0,31.86,75.5,7.37,229.87,230.93,228.97,0.438,131.747,130.461,137.566,1.545,52.489,7.479,53.019,0.99,49.9348,-0.0652,2e-05,0.1,0.714,0.374,0.244,0.075,0.112,0.0,3.314,6.95,69.6,99.986,409.8,128.084,36.9,52.489,47.717,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,10.498,691.41,SYNTHETIC_GENERATOR_v1
2026-06-01 01:27:00,1.45,152,0.0,31.42,52.1,5.0,227.37,226.11,229.28,0.737,104.815,102.96,108.029,0.248,32.173,28.65,43.08,0.747,50.0172,0.0172,0.00048,3.61,5.537,3.061,2.242,1.263,0.942,0.0,0.701,1.81,59.34,99.889,404.67,15.901,38.87,6.435,38.772,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,MARGINAL,0,6.435,697.84,SYNTHETIC_GENERATOR_v1
2026-06-01 01:28:00,1.4666666666666668,152,0.0,32.09,68.5,5.01,223.91,225.62,227.86,0.898,95.939,98.149,94.562,0.262,32.964,19.721,38.413,0.858,49.9924,-0.0076,-0.00074,2.698,4.777,2.778,2.069,1.164,0.877,0.0,1.008,2.92,67.87,99.904,408.94,16.122,38.91,6.593,34.572,0.2,True,False,False,False,False,wind_only_40pct,PASS,0,6.593,704.44,SYNTHETIC_GENERATOR_v1
2026-06-01 01:29:00,1.4833333333333334,152,126.6,32.13,93.9,5.82,229.93,228.81,233.11,1.087,105.039,105.994,107.517,-0.182,43.158,6.15,43.594,0.99,49.9289,-0.0711,-0.00024,0.1,0.948,0.57,0.46,0.256,0.083,1.78,1.341,7.96,84.69,99.981,417.35,103.41,37.21,43.158,39.234,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,8.632,713.07,SYNTHETIC_GENERATOR_v1
2026-06-01 01:30:00,1.5,152,66.0,31.14,67.1,4.27,228.22,235.89,233.05,1.813,104.393,97.283,93.973,0.636,34.786,20.452,40.353,0.862,49.9637,-0.0363,0.00021,1.413,2.231,1.524,0.955,0.495,0.264,0.725,0.408,3.12,83.43,99.955,416.72,83.477,36.54,34.786,36.318,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,6.957,720.03,SYNTHETIC_GENERATOR_v1
2026-06-01 01:31:00,1.5166666666666666,152,0.0,31.69,65.3,4.32,228.3,225.27,235.13,2.42,112.349,102.719,113.673,1.111,41.894,5.97,42.318,0.99,49.9546,-0.0454,-4e-05,0.1,0.522,0.295,0.072,0.197,0.163,0.0,0.534,1.4,69.61,99.99,409.8,102.23,36.71,41.894,38.086,0.55,True,True,True,True,False,AI_optimized_control,PASS,0,8.379,728.4,SYNTHETIC_GENERATOR_v1
2026-06-01 01:32:00,1.5333333333333332,152,40.0,31.76,48.0,5.99,231.55,227.68,227.85,1.097,108.358,100.882,105.654,1.885,38.513,16.717,41.985,0.917,49.9588,-0.0412,0.00018,1.075,1.687,1.059,0.567,0.461,0.262,0.457,1.173,4.31,56.25,99.966,403.13,95.537,36.99,38.513,37.786,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,7.703,736.11,SYNTHETIC_GENERATOR_v1
2026-06-01 01:33:00,1.55,152,0.0,31.92,55.7,5.8,224.58,230.97,233.09,2.16,109.942,126.242,120.646,3.465,47.321,16.575,50.14,0.944,49.976,-0.024,0.0001,0.91,1.539,0.986,0.695,0.381,0.305,0.0,1.271,2.82,76.79,99.969,413.4,114.47,37.11,47.321,45.126,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,9.464,745.57,SYNTHETIC_GENERATOR_v1
2026-06-01 01:34:00,1.5666666666666667,152,0.0,32.4,66.7,5.3,224.17,230.4,229.14,1.625,107.888,109.983,106.907,0.815,38.448,20.526,43.584,0.882,49.9711,-0.0289,-0.00012,2.026,2.874,1.648,0.959,0.769,0.562,0.0,0.0,0.0,78.91,99.943,414.45,18.554,38.06,7.69,39.226,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,7.69,753.26,SYNTHETIC_GENERATOR_v1
2026-06-01 01:35:00,1.5833333333333335,152,30.6,31.24,72.4,4.66,234.27,223.69,229.56,2.384,98.895,103.724,102.593,0.144,34.966,20.773,40.671,0.86,49.9618,-0.0382,-0.00028,2.298,2.928,1.681,0.844,0.552,0.54,0.272,0.0,0.74,72.06,99.941,411.03,17.014,36.92,6.993,36.604,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,6.993,760.25,SYNTHETIC_GENERATOR_v1
2026-06-01 01:36:00,1.6,152,83.9,31.55,58.3,4.52,231.45,224.54,228.5,1.576,114.962,112.767,111.015,1.479,43.808,6.242,44.25,0.99,49.9377,-0.0623,0.00025,0.1,0.302,0.464,0.284,-0.022,0.074,1.207,0.637,4.63,71.54,99.994,410.77,106.648,36.55,43.808,39.825,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,8.762,769.02,SYNTHETIC_GENERATOR_v1
2026-06-01 01:37:00,1.6166666666666667,152,81.0,32.56,66.4,3.93,162.3,167.05,163.66,1.181,124.631,126.458,126.413,2.62,45.346,21.426,50.154,0.904,49.9919,-0.0081,0.00041,0.786,1.342,0.633,0.483,0.283,0.297,0.0,0.0,0.0,64.15,99.973,407.08,22.279,37.7,9.069,45.138,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,9.069,778.08,SYNTHETIC_GENERATOR_v1
2026-06-01 01:38:00,1.6333333333333333,152,19.9,32.22,84.1,4.58,228.42,230.49,228.46,0.593,109.462,107.679,102.75,3.258,31.797,28.359,42.606,0.746,49.9874,-0.0126,-0.00035,3.007,4.721,2.577,1.843,1.032,0.881,0.231,0.534,2.0,77.03,99.906,413.52,15.379,39.0,6.359,38.346,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,PASS,0,6.359,784.44,SYNTHETIC_GENERATOR_v1
2026-06-01 01:39:00,1.65,152,20.7,31.15,66.9,4.63,237.63,233.58,226.2,2.728,109.592,113.988,111.46,-0.219,44.006,6.27,44.45,0.99,49.9497,-0.0503,0.00025,0.1,0.1,-0.091,-0.175,-0.015,-0.022,0.303,0.69,2.48,64.09,99.998,407.04,108.111,36.15,44.006,40.005,0.55,True,True,True,True,False,AI_optimized_control,PASS,1,8.801,793.25,SYNTHETIC_GENERATOR_v1
2026-06-01 01:40:00,1.6666666666666665,152,80.8,31.64,78.7,6.18,233.66,226.82,234.75,2.14,127.778,129.006,122.532,-0.64,43.84,22.9,49.461,0.886,50.0171,0.0171,0.00044,1.834,3.029,1.846,1.218,0.656,0.506,0.0,1.216,2.73,55.49,99.939,402.75,21.771,37.38,8.768,44.515,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,8.768,802.01,SYNTHETIC_GENERATOR_v1
2026-06-01 01:41:00,1.6833333333333333,152,0.0,31.94,63.4,2.79,231.84,231.95,233.47,0.457,103.227,107.932,102.277,1.187,36.784,18.433,41.144,0.894,50.0021,0.0021,-5e-05,1.414,3.038,1.645,1.036,0.589,0.584,0.0,0.0,0.0,76.04,99.939,413.02,17.812,37.68,7.357,37.03,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,7.357,809.37,SYNTHETIC_GENERATOR_v1
2026-06-01 01:42:00,1.7,152,109.6,32.2,78.0,3.69,230.42,227.68,225.08,1.171,110.597,111.902,116.103,0.731,40.782,24.734,47.696,0.855,50.0116,0.0116,0.0001,2.144,4.014,2.18,1.581,0.848,0.892,1.408,0.312,4.01,56.45,99.92,403.23,20.228,38.49,8.156,42.926,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,8.156,817.53,SYNTHETIC_GENERATOR_v1
2026-06-01 01:43:00,1.7166666666666668,152,0.0,31.84,71.4,6.29,230.59,229.93,226.03,1.227,108.755,110.464,112.135,-0.294,37.641,24.885,45.123,0.834,50.0138,0.0138,-7e-05,1.976,3.067,1.726,1.12,0.618,0.707,0.0,1.465,3.61,66.7,99.939,408.35,18.436,37.59,7.528,40.611,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,7.528,825.05,SYNTHETIC_GENERATOR_v1
2026-06-01 01:44:00,1.7333333333333334,152,15.6,31.87,55.4,5.91,230.89,227.22,232.02,1.227,113.098,118.033,112.904,3.09,40.577,22.649,46.47,0.873,50.0034,0.0034,-8e-05,2.184,3.947,2.398,1.484,0.782,0.602,0.119,0.748,2.07,61.09,99.921,405.55,20.011,38.12,8.115,41.823,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,8.115,833.17,SYNTHETIC_GENERATOR_v1
2026-06-01 01:45:00,1.75,152,0.0,31.87,52.7,3.49,228.77,229.89,232.3,0.861,115.431,111.452,118.865,2.159,34.638,30.167,45.933,0.754,50.0043,0.0043,0.00013,3.306,4.774,2.801,1.667,0.973,0.879,0.0,0.255,0.62,79.78,99.905,414.89,16.698,38.69,6.928,41.34,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,PASS,0,6.928,840.1,SYNTHETIC_GENERATOR_v1
2026-06-01 01:46:00,1.7666666666666666,152,0.0,31.61,80.8,4.37,230.36,230.91,227.73,0.841,117.728,113.218,112.214,1.16,41.963,18.104,45.702,0.918,50.0191,0.0191,2e-05,1.937,2.218,1.447,0.653,0.538,0.272,0.0,0.0,0.0,77.43,99.956,413.72,20.286,37.01,8.393,41.132,0.1,True,False,False,False,False,base_case_no_RE,PASS,0,8.393,848.49,SYNTHETIC_GENERATOR_v1
2026-06-01 01:47:00,1.7833333333333332,152,27.7,30.62,72.5,3.49,226.63,227.52,230.07,0.868,102.213,101.321,104.814,1.578,32.066,25.962,41.258,0.777,50.0073,0.0073,-0.00053,3.258,4.352,2.412,1.504,0.959,0.874,0.313,0.228,1.46,65.03,99.913,407.52,15.737,37.13,6.413,37.132,0.55,True,False,False,False,False,hybrid_with_nonlinear_loads,PASS,0,6.413,854.9,SYNTHETIC_GENERATOR_v1
2026-06-01 01:48:00,1.8,152,14.2,31.24,53.2,3.86,229.45,235.39,226.95,2.083,114.937,114.976,112.074,-1.104,41.897,17.769,45.51,0.921,49.9561,-0.0439,-0.00041,0.293,0.139,0.1,-0.053,0.113,-0.073,0.177,0.341,1.26,64.5,99.997,407.25,102.878,36.24,41.897,40.959,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,8.379,863.28,SYNTHETIC_GENERATOR_v1
2026-06-01 01:49:00,1.8166666666666667,152,0.0,32.27,64.6,3.44,228.15,234.45,227.02,1.991,125.0,128.68,134.828,0.298,47.218,19.681,51.156,0.923,49.9579,-0.0421,0.00027,1.188,2.324,1.132,1.0,0.52,0.481,0.0,0.272,0.59,66.28,99.954,408.14,115.691,37.7,47.218,46.04,0.55,True,True,True,False,False,hybrid_with_ESS_mitigation,PASS,0,9.444,872.73,SYNTHETIC_GENERATOR_v1
2026-06-01 01:50:00,1.8333333333333335,152,0.0,32.02,72.2,5.22,226.27,228.35,222.45,1.409,110.155,111.668,108.203,0.408,38.836,21.339,44.312,0.876,49.9879,-0.0121,0.00016,1.791,2.9,1.711,1.02,0.519,0.491,0.0,0.492,1.23,55.48,99.942,402.74,19.286,37.69,7.767,39.881,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,7.767,880.49,SYNTHETIC_GENERATOR_v1
2026-06-01 01:51:00,1.85,152,91.6,31.47,41.2,5.75,233.62,229.86,232.94,0.991,122.991,117.395,118.572,2.608,39.551,24.038,46.283,0.855,49.9769,-0.0231,0.00013,1.949,2.857,1.664,1.054,0.52,0.526,0.688,0.687,3.3,71.81,99.943,410.9,19.251,37.13,7.91,41.655,0.2,True,False,False,False,False,hybrid_PV_wind_30pct,PASS,0,7.91,888.4,SYNTHETIC_GENERATOR_v1
2026-06-01 01:52:00,1.8666666666666667,152,131.6,31.32,67.8,4.78,227.61,234.28,228.21,1.848,111.332,106.053,115.369,0.624,41.002,18.672,45.054,0.91,50.0041,0.0041,4e-05,1.822,2.878,1.848,1.238,0.74,0.527,2.556,0.0,6.3,76.1,99.942,413.05,19.853,36.98,8.2,40.548,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.2,896.6,SYNTHETIC_GENERATOR_v1
2026-06-01 01:53:00,1.8833333333333333,152,75.2,31.0,73.3,6.26,230.15,228.02,230.06,0.603,109.494,100.403,99.09,0.174,36.536,16.69,40.168,0.91,49.9816,-0.0184,7e-05,2.342,3.193,1.995,1.308,0.668,0.5,0.821,1.285,5.82,74.75,99.936,412.37,17.72,36.81,7.307,36.151,0.25,True,False,False,False,False,hybrid_PV_wind_50pct,PASS,0,7.307,903.91,SYNTHETIC_GENERATOR_v1
2026-06-01 01:54:00,1.9,152,16.6,30.9,65.7,6.05,235.01,229.6,230.59,1.424,127.017,127.093,132.456,1.48,48.037,18.577,51.504,0.933,50.0123,0.0123,0.00027,1.796,3.829,2.066,1.3,0.699,0.607,0.0,1.19,2.57,61.36,99.923,405.68,23.682,37.07,9.607,46.354,0.15,True,False,False,False,False,wind_only_20pct,PASS,0,9.607,913.52,SYNTHETIC_GENERATOR_v1
2026-06-01 01:55:00,1.9166666666666665,152,0.0,31.97,74.1,3.73,230.53,234.09,228.59,1.312,93.39,96.991,95.591,0.051,35.467,14.588,38.35,0.925,50.0145,0.0145,-0.00015,1.417,1.915,0.858,0.863,0.449,0.442,0.0,0.0,0.0,77.33,99.962,413.66,17.148,37.26,7.093,34.515,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,7.093,920.61,SYNTHETIC_GENERATOR_v1
2026-06-01 01:56:00,1.9333333333333333,152,37.6,31.19,52.9,3.23,227.99,225.86,232.63,1.653,115.221,113.576,119.583,0.721,42.891,21.864,48.142,0.891,49.9945,-0.0055,-1e-05,0.823,0.903,0.723,0.542,0.295,0.163,0.791,0.0,1.83,69.03,99.982,409.51,20.947,36.25,8.578,43.328,0.15,True,False,False,False,False,PV_only_40pct,PASS,0,8.578,929.19,SYNTHETIC_GENERATOR_v1
2026-06-01 01:57:00,1.95,152,40.3,31.53,87.6,5.17,228.51,226.83,229.76,0.667,125.887,120.868,121.04,0.32,42.812,24.055,49.108,0.872,50.0134,0.0134,-0.00037,1.928,2.983,1.813,1.181,0.726,0.566,0.431,0.0,0.98,74.05,99.94,412.02,20.781,37.25,8.562,44.197,0.15,True,False,False,False,False,PV_only_20pct,PASS,0,8.562,937.75,SYNTHETIC_GENERATOR_v1
