voltage_rms_V,current_rms_A,frequency_Hz,temperature_C,irradiance_Wm2,harmonic_3rd_pct,harmonic_5th_pct,harmonic_7th_pct,THD_voltage_pct,THD_current_pct,sensor_fault_flag,disturbance_type,disturbance_label,battery_degradation_rate,battery_capacity_loss_pct,economic_cost_BDT
229.89,14.63,50.027,16.45,38.3,0.88,1.6,0.91,2.04,1.88,0,None,0,0.00347,0.0429,5.2
230.04,15.24,49.997,15.34,72.3,2.68,1.02,0.54,2.92,3.14,0,None,0,0.00309,0.0429,4.63
229.54,14.43,49.961,16.12,20.2,1.99,1.07,0.71,2.36,2.07,0,None,0,0.00461,0.043,6.91
229.7,14.43,49.978,16.01,0,1.56,1.62,0.4,2.29,2.08,0,None,0,0.00357,0.0431,5.36
229.39,14.34,49.904,15.47,0,2.17,0.21,0.56,2.25,2.37,0,None,0,0.00745,0.0432,11.17
231.28,14.39,49.985,17.73,12.3,2.09,1.21,0.71,2.52,2.29,0,None,0,0.0041,0.0433,6.15
230.29,15.1,50.001,16.55,82.7,2.1,1.04,0.17,2.35,2.89,0,None,0,0.0026,0.0434,3.9
233.39,14.97,49.996,14.45,0,1.87,1.74,0.45,2.6,2.84,0,None,0,0.00501,0.0435,7.51
230.24,14.85,50.059,16.24,48.1,2.97,0.99,0.64,3.2,2.7,0,None,0,0.00633,0.0436,9.49
229.17,14.26,50.017,15.58,7.2,1.92,1.41,0.58,2.45,2.13,0,None,0,0.00385,0.0437,5.78
234.01,15.13,50.016,16.82,33.5,2.97,1.57,0.49,3.4,3.05,0,None,0,0.0068,0.0438,10.21
230.62,15.18,49.951,15.53,0,2.34,0.6,0.75,2.53,2.82,0,None,0,0.0054,0.0439,8.1
231.49,14.51,49.989,16.09,0,2.21,1.14,0.42,2.52,2.15,0,None,0,0.00404,0.044,6.06
230.89,14.71,49.985,16.61,30,1.93,1.03,0.29,2.21,1.81,0,None,0,0.00352,0.0441,5.28
230.93,15.01,49.976,16.92,26.2,2.58,1.58,0.9,3.16,3.68,0,None,0,0.00495,0.0442,7.42
230.8,15.31,49.976,15.3,38.9,2.07,1.47,0.86,2.68,2.78,0,None,0,0.0044,0.0443,6.6
228.35,14.54,49.946,16.01,0,1.44,1.11,0.45,1.87,2.29,0,None,0,0.00566,0.0444,8.49
230.55,14.3,49.962,15.92,0,1.42,0.78,0.58,1.72,2.06,0,None,0,0.004,0.0445,5.99
228.01,14.88,50.026,15.81,0,2.25,1.62,0.81,2.89,2.71,0,None,0,0.0055,0.0446,8.24
229.74,15.16,49.996,17.77,32.8,1.46,1.17,0.61,1.97,1.76,0,None,0,0.00235,0.0446,3.53
228.91,14.8,49.985,16.7,17,1.96,0.55,0.73,2.17,2.29,0,None,0,0.00364,0.0447,5.45
230.54,14.5,50,15.39,0,2.63,0.59,0.72,2.79,2.35,0,None,0,0.00315,0.0448,4.73
230.5,15.06,50.035,17.16,0,2.18,1.38,0.52,2.63,2.94,0,None,0,0.00471,0.0448,7.06
230.72,14.97,50,18.15,0,1.57,0.69,0.73,1.86,1.5,0,None,0,0.00234,0.0449,3.51
230.43,14.53,50.016,17.3,0,2.85,1.94,0.36,3.47,4.16,0,None,0,0.00456,0.045,6.84
229.09,14.68,49.975,15.29,0,2.33,0.83,0.7,2.57,3.2,0,None,0,0.00443,0.0451,6.65
229.61,14.3,49.981,16.14,0,2.61,1.2,0.58,2.93,3.81,0,None,0,0.00411,0.0452,6.17
231.38,14.98,50.011,17.57,0,0.64,1.26,0.51,1.51,1.46,0,None,0,0.00294,0.0452,4.4
231.6,14.62,50.057,16.01,0,2.2,0.91,0.29,2.4,2.59,0,None,0,0.00628,0.0453,9.42
228.28,14.62,50.043,16.96,0,2.51,0.3,0.63,2.6,3.2,0,None,0,0.00587,0.0455,8.8
227.7,15.08,50.017,17.25,80.9,3.02,1.28,0.61,3.33,3.44,0,None,0,0.00571,0.0456,8.56
228.91,14.91,50.005,15.92,50.1,1.12,0.9,0.39,1.49,1.44,0,None,0,0.00243,0.0456,3.64
231.57,15,50.042,16.64,0,2.72,1.25,0.2,3,2.47,0,None,0,0.00613,0.0457,9.19
231.82,14.83,50.024,14.12,10.9,2.99,1.15,0.19,3.21,3.2,0,None,0,0.00559,0.0459,8.38
228.61,14.72,49.931,15.92,16.7,0.79,1.31,0.54,1.62,1.36,0,None,0,0.00596,0.046,8.94
230.46,15.15,49.968,16.56,47.6,2.29,1.82,0.68,3,2.95,0,None,0,0.00488,0.0461,7.33
232.75,14.81,50.01,15.79,0,2.37,0.98,1.06,2.78,2.7,0,None,0,0.00508,0.0462,7.62
230.62,14.85,49.946,18.12,43.7,1.8,1.01,0.59,2.15,2.42,0,None,0,0.00524,0.0463,7.86
232.13,14.65,49.973,15.7,0,1.71,0.53,0.19,1.8,1.77,0,None,0,0.00453,0.0464,6.8
231.5,14.68,49.979,16.52,0,2.4,1.12,0.55,2.71,2.68,0,None,0,0.00473,0.0465,7.1
228.63,15.02,49.992,17,29,1.63,1.36,0.91,2.31,2.18,0,None,0,0.00359,0.0465,5.38
229.72,14.9,49.991,18.08,51.6,1.87,1.01,0.43,2.17,2.39,0,None,0,0.00278,0.0466,4.18
230.05,14.99,49.991,15.8,103.5,2.49,1.37,0.88,2.97,2.96,0,None,0,0.00344,0.0467,5.16
230.16,15.39,50.025,17.91,0,3.05,1.13,0.64,3.32,4.23,0,None,0,0.00466,0.0468,6.99
231.37,15.14,49.992,17.01,28,2.32,0.68,0.76,2.54,3.16,0,None,0,0.00383,0.0468,5.75
230.61,14.48,49.988,16.25,0,2.08,1.32,1.06,2.69,2.47,0,None,0,0.00366,0.0469,5.49
225.6,15.07,49.96,17.43,31.3,1.69,1.12,0.14,2.03,2.04,0,None,0,0.00693,0.047,10.39
228.03,14.8,50.031,17.25,0,1.39,1.25,0.82,2.04,2.28,0,None,0,0.00487,0.0471,7.3
226.72,14.85,49.98,16.63,0,2.67,0.97,0.58,2.9,2.34,0,None,0,0.00604,0.0473,9.06
230.26,14.8,49.967,17.2,0,1.91,0.94,0.36,2.16,1.97,0,None,0,0.00396,0.0473,5.94
230.36,15.1,50.006,16.86,0,2.69,1.26,0.57,3.03,2.85,0,None,0,0.00358,0.0474,5.37
230.42,14.87,49.977,17.29,0,1.8,1.11,1.02,2.35,2.35,0,None,0,0.00378,0.0475,5.67
228.56,14.87,49.984,17.75,26.4,1.61,1.89,0.93,2.65,3.3,0,None,0,0.00438,0.0476,6.57
231.01,15.3,50.008,18.52,41.1,2.25,1.52,0.1,2.72,2.31,0,None,0,0.00377,0.0476,5.65
231.07,14.88,49.99,16.29,24,1.95,1.42,0.41,2.45,2.04,0,None,0,0.00364,0.0477,5.46
228.12,15.15,50.069,19.02,64.8,1.28,1.13,0.84,1.9,2.15,0,None,0,0.00659,0.0479,9.89
227.8,14.85,49.998,15.78,16.6,3.09,0.39,0.59,3.17,3.11,0,None,0,0.00472,0.0479,7.08
230,14.73,50.019,17.24,0,1.62,0.88,0.6,1.94,1.72,0,None,0,0.00287,0.048,4.3
232.69,15.01,49.942,17.87,54.5,2.56,0.94,0.21,2.73,3.14,0,None,0,0.0074,0.0482,11.1
232.55,14.61,49.974,17.65,0,2.51,1.09,0.41,2.76,2.55,0,None,0,0.00572,0.0483,8.58
230.85,14.67,49.967,16.95,36.4,1.24,1.19,0.26,1.74,1.88,0,None,0,0.00392,0.0483,5.88
187.63,14.72,49.971,24.88,38.5,3.43,3.63,0.19,5,5.02,0,Combined_Weather_Electrical,1,0.03406,0.049,51.09
189.62,14.41,50.012,24.01,11.2,4.36,2.4,0.29,4.99,4.89,0,Combined_Weather_Electrical,1,0.03195,0.0497,47.92
187.97,14.49,50.031,22.97,0,5.64,4.59,0.37,7.28,8.45,0,Combined_Weather_Electrical,1,0.03625,0.0504,54.37
187.58,14.76,50.01,22.41,0,7.58,2.8,0.41,8.09,8.96,0,Combined_Weather_Electrical,1,0.03627,0.0511,54.41
185.89,15.04,49.993,25.63,32.3,6.03,3.63,0.39,7.05,7.45,0,Combined_Weather_Electrical,1,0.03616,0.0518,54.23
188.65,14.67,49.981,22.09,0,6.11,3.67,0.86,7.18,6.2,0,Combined_Weather_Electrical,1,0.03509,0.0525,52.64
187.75,14.11,50.033,22.12,0,7.26,2.41,0.37,7.66,8.37,0,Combined_Weather_Electrical,1,0.03688,0.0533,55.33
188.65,15.39,50.062,21.04,18.6,6.55,3.24,0.96,7.37,8.45,0,Combined_Weather_Electrical,1,0.03745,0.054,56.17
185.7,15.26,50.004,26.12,17,5.43,3.83,0.48,6.66,8.04,0,Combined_Weather_Electrical,1,0.03576,0.0547,53.63
230.25,14.99,50.028,18.25,11.2,2.74,0.67,0.71,2.91,2.76,0,None,0,0.00449,0.0548,6.73
226.35,15.33,50.01,17.11,0,1.5,1.15,0.72,2.03,1.89,0,None,0,0.00492,0.0549,7.38
231.63,14.47,50.023,17.36,0,3.04,1.19,0.38,3.28,3.86,0,None,0,0.00548,0.055,8.22
230.78,15.53,49.965,18.43,34.3,1.23,2.06,0.52,2.45,2.54,0,None,0,0.00471,0.0551,7.07
181.13,14.62,49.985,18.35,8.6,2.47,1.07,0.47,2.73,2.74,0,Voltage_Sag,1,0.03534,0.0558,53
182.12,14.87,50.012,17.88,0,1.16,0.81,0.69,1.57,1.38,0,Voltage_Sag,1,0.03339,0.0565,50.08
180.3,14.59,50.036,18.02,16.7,1.81,1.38,0.57,2.34,2.38,0,Voltage_Sag,1,0.03657,0.0572,54.86
181.54,14.85,49.975,18.98,0,2.06,1.4,0.41,2.52,2.93,0,Voltage_Sag,1,0.03535,0.0579,53.02
231.19,14.89,49.939,17.51,0,1.71,1.17,0.63,2.16,2.22,0,None,0,0.00599,0.0581,8.99
225.36,14.78,49.985,18.45,0,1.89,1.11,0.68,2.3,2.84,0,None,0,0.00607,0.0582,9.11
229.33,15.01,50.03,17.88,0,1.17,1.58,1.06,2.23,1.79,0,None,0,0.00419,0.0583,6.28
229.97,14.82,49.952,17.9,0,1.41,0.86,0.62,1.76,1.57,0,None,0,0.00416,0.0584,6.24
229.71,14.89,49.965,18.98,49.3,2.3,1.06,0.6,2.6,2.88,0,None,0,0.00456,0.0584,6.84
232.19,14.67,50.005,18.8,0,2.02,0.99,0.71,2.36,2.68,0,None,0,0.00402,0.0585,6.02
228.31,15.11,49.997,18.82,7.5,1.59,1.64,0.36,2.31,2.16,0,None,0,0.00358,0.0586,5.37
229.07,14.67,50.018,19.24,0,2.79,1.31,0.17,3.09,3.93,0,None,0,0.00459,0.0587,6.89
227.13,15.09,49.963,18.25,0,1.27,0.77,0.52,1.57,1.52,0,None,0,0.00529,0.0588,7.94
232.27,15.21,49.99,18.8,0,1.78,0.81,0.87,2.14,2.16,0,None,0,0.00411,0.0589,6.16
229.63,14.3,50.036,18.04,0,1.7,1.95,0.91,2.74,3.53,0,None,0,0.00477,0.059,7.16
229.34,15.17,49.964,18.58,0,2.37,1.63,0.13,2.88,2.99,0,None,0,0.0051,0.0591,7.65
229.92,15.52,50.044,18.25,21.6,2.03,1.54,0.77,2.66,2.94,0,None,0,0.00492,0.0592,7.39
230.95,14.93,49.968,18.46,8.9,1.94,1.2,0.05,2.28,2.44,0,None,0,0.0045,0.0593,6.76
230.52,15.02,50.025,18.89,0,0.89,1.8,0.71,2.14,1.9,0,None,0,0.00375,0.0593,5.62
233.97,15.27,49.989,17.79,43.4,2.52,0.76,0.7,2.72,3.53,0,None,0,0.00587,0.0595,8.81
230.68,14.86,49.966,20.15,8.4,1.87,1.5,0.17,2.4,1.99,0,None,0,0.00456,0.0595,6.85
229.3,14.87,49.985,17.7,7.9,2.07,1.02,0.85,2.46,3.18,0,None,0,0.00366,0.0596,5.49
229.16,14.38,50.016,17.57,0,1.55,1.1,1.04,2.17,2.24,0,None,0,0.00353,0.0597,5.3
229.41,14.92,50,19.5,0,1.46,1.49,0.58,2.16,1.94,0,None,0,0.00256,0.0597,3.84
227.75,15.05,50.034,19.24,8.7,2.9,1.14,0.64,3.18,2.81,0,None,0,0.00633,0.0599,9.49
230.06,15.09,50.043,19.14,19,0.94,1.03,0.97,1.69,1.91,0,None,0,0.00389,0.0599,5.83
231.18,15.18,49.965,19.17,0,1.37,1,0.32,1.72,1.99,0,None,0,0.00427,0.06,6.4
229.08,14.6,49.962,18.69,0,2.89,0.41,0.32,2.93,3.67,0,None,0,0.00542,0.0601,8.13
228.79,14.64,49.961,18.01,0,2.38,1.51,0.39,2.85,2.61,0,None,0,0.00559,0.0603,8.39
232.27,15.45,49.973,18.82,10.2,1.8,0.8,0.61,2.06,2.1,0,None,0,0.0049,0.0604,7.35
227.86,14.96,50.033,18.25,47.7,2.75,1.94,0.61,3.42,4.4,0,None,0,0.00647,0.0605,9.71
178.3,14.94,50.017,19.61,0,2.27,1.08,0.46,2.56,2.59,0,Voltage_Sag,1,0.03711,0.0612,55.67
179.38,14.82,49.984,18.74,0,2.14,1.72,0.52,2.8,2.88,0,Voltage_Sag,1,0.03663,0.062,54.94
178.92,14.57,50,18.23,0,2.14,0.48,0.47,2.24,2.11,0,Voltage_Sag,1,0.03556,0.0627,53.34
181.2,15.32,50.042,18.67,0,2.28,1.49,0.48,2.77,3.42,0,Voltage_Sag,1,0.0367,0.0634,55.05
180.32,14.71,50.057,19.29,0,2.3,1.6,0.41,2.83,2.78,0,Voltage_Sag,1,0.0381,0.0642,57.14
180.48,14.61,50.008,18.54,11.5,3.32,1.72,0.41,3.76,4.2,0,Voltage_Sag,1,0.03644,0.0649,54.67
182.1,14.68,49.92,18.36,0,1.88,0.59,0.1,1.98,1.76,0,Voltage_Sag,1,0.0372,0.0656,55.81
228.96,14.33,50.009,19.25,17.1,1.9,0.92,0.54,2.18,2.42,0,None,0,0.0033,0.0657,4.95
231.16,14.67,50.028,19.28,0,1.26,1.43,0.11,1.91,2.42,0,None,0,0.00407,0.0658,6.1
232.27,14.55,50.007,18.71,0,1.97,1.26,0.79,2.47,2.93,0,None,0,0.00428,0.0659,6.42
229.32,0,50.022,18.78,0,3.12,1.32,0.46,3.42,2.85,1,None,0,0.00495,0.066,7.43
231.11,14.93,50.011,19.37,67,2.59,1.06,0.57,2.86,3.19,0,None,0,0.00411,0.066,6.17
229.64,15.07,49.963,18.06,0,1.67,1.82,0.51,2.52,2.72,0,None,0,0.00461,0.0661,6.92
231.39,15.23,49.973,18.13,0,2.02,2.24,0.54,3.07,2.97,0,None,0,0.0053,0.0662,7.95
227.64,15.07,49.99,18.71,0,1.22,1.24,0.92,1.97,2.4,0,None,0,0.00399,0.0663,5.98
227.53,14.79,50.032,19.15,0,1.42,1.38,0.26,2,2.39,0,None,0,0.00521,0.0664,7.81
229.41,15.02,49.977,19.6,24.6,2.09,1.22,0.19,2.43,2.73,0,None,0,0.00396,0.0665,5.94
228.67,14.53,50.014,20.56,15,1.7,1.71,0.63,2.5,2.93,0,None,0,0.00405,0.0666,6.08
229.22,14.89,50.009,20.1,6.7,1.37,1.53,0.48,2.11,1.89,0,None,0,0.00307,0.0667,4.61
229.67,14.79,50.048,19.32,46.5,2.29,0.77,0.69,2.52,3.17,0,None,0,0.00511,0.0668,7.67
231.08,15.08,49.999,19.47,0,1.95,0.95,0.78,2.31,2.62,0,None,0,0.00307,0.0668,4.61
229.39,15.75,49.947,18.72,35.8,1.06,0.8,0.32,1.36,1.41,0,None,0,0.0044,0.0669,6.59
228.76,15.03,50.019,19.54,0,0.75,2.28,0.75,2.51,2.25,0,None,0,0.00429,0.067,6.44
229.47,14.27,50.064,19.35,0,1.66,1.45,0.34,2.23,2.55,0,None,0,0.00578,0.0671,8.67
228.85,14.79,50.021,19.88,0,1.05,0.96,0.62,1.55,1.32,0,None,0,0.00337,0.0672,5.06
228.6,14.89,49.976,18.99,0,0.88,0.93,0.29,1.31,1.26,0,None,0,0.00341,0.0672,5.11
227.58,14.93,49.968,20.1,0,2.68,1.52,0.63,3.14,3.42,0,None,0,0.00635,0.0674,9.52
230.1,15.21,49.971,20.94,120.1,1.94,1.56,0.59,2.56,2.88,0,None,0,0.00406,0.0674,6.09
229.15,15.43,50.06,19.67,119.4,1.84,1.52,0.32,2.41,1.95,0,None,0,0.00597,0.0676,8.95
231.45,14.86,49.99,20.11,81.2,1.89,1.03,0.26,2.17,1.74,0,None,0,0.0036,0.0676,5.4
227.83,15.08,49.98,20.37,112.2,1.32,1.32,0.79,2.03,1.73,0,None,0,0.00444,0.0677,6.65
229.19,15.32,49.995,19.53,61.3,2.25,1.24,0.49,2.61,3.1,0,None,0,0.00338,0.0678,5.07
232.72,15.31,49.99,20.07,177.2,1.92,0.83,0.85,2.26,2.45,0,None,0,0.00451,0.0679,6.76
228.59,15.51,50.047,19.93,112,1.55,0.83,0.46,1.81,2,0,None,0,0.00509,0.068,7.63
229.65,14.91,49.97,20.03,106,1.64,1.36,0.93,2.32,2.56,0,None,0,0.00408,0.0681,6.11
228.18,0,50.035,19.37,190.6,1.26,1.28,0.36,1.83,1.5,1,None,0,0.00479,0.0682,7.19
227.98,14.99,50.004,20.04,78.9,1.76,1.42,0.97,2.46,2.18,0,None,0,0.00396,0.0682,5.94
232.32,15.2,50.036,20.46,85.1,1.86,1.52,0.64,2.48,2.89,0,None,0,0.00581,0.0684,8.71
230.26,15.41,50.047,21.25,87.8,1.74,1.8,0.7,2.6,2.92,0,None,0,0.00514,0.0685,7.71
230.2,15.3,50.003,20.89,130.4,2.03,0.89,0.35,2.25,2.3,0,None,0,0.0025,0.0685,3.76
227.46,15.65,49.991,21.88,152,1.95,1.45,0.78,2.56,2.07,0,None,0,0.00469,0.0686,7.03
230.54,15.72,50.002,19.58,165.9,2.14,1.5,0.79,2.73,2.75,0,None,0,0.00318,0.0687,4.77
231.74,16.2,49.997,20.93,240.7,2.57,1.08,0.52,2.83,2.61,0,None,0,0.0041,0.0688,6.16
231.72,15.36,49.95,20.41,49.5,2.36,1.25,0.07,2.67,3.06,0,None,0,0.00628,0.0689,9.42
231,15.61,50.047,22.05,165.4,2.57,1.09,0.32,2.81,3.41,0,None,0,0.00579,0.069,8.69
228.31,15.32,50.007,19.69,120.4,1.49,2.04,0.32,2.55,2.68,0,None,0,0.00402,0.0691,6.04
230.47,16.07,49.965,19.69,120.9,1.69,1.24,0.71,2.22,2.22,0,None,0,0.00427,0.0692,6.4
231,15.67,49.938,19.92,121.2,2.39,1.38,0.48,2.8,2.63,0,None,0,0.00656,0.0693,9.84
152.77,15.01,49.93,18.74,50.7,2.4,1.09,0.49,2.69,2.27,0,Voltage_Sag,1,0.05654,0.0704,84.82
153.45,15.8,50.023,20.05,98.7,1.59,1.01,0.46,1.94,1.91,0,Voltage_Sag,1,0.05302,0.0715,79.53
155.47,15.53,49.981,19.9,84.1,2.37,0.68,0.97,2.65,3.01,0,Voltage_Sag,1,0.05218,0.0725,78.27
155.46,15.51,49.986,20.66,70,1.43,1.64,0.61,2.26,2.56,0,Voltage_Sag,1,0.05156,0.0736,77.34
153.02,15.41,50.015,20.85,94.9,2.29,1.51,0.65,2.82,2.83,0,Voltage_Sag,1,0.05376,0.0746,80.63
115.68,15.26,49.985,22.11,12,1.98,1.08,0.45,2.3,2.95,0,Voltage_Sag,1,0.07763,0.0762,116.45
115.16,15.93,50.016,21.4,13.2,1.17,0.84,0.59,1.56,1.98,0,Voltage_Sag,1,0.07727,0.0777,115.91
115.67,15.37,50.003,20.22,9.1,1.74,1.27,0.36,2.18,2.7,0,Voltage_Sag,1,0.07689,0.0793,115.33
170.53,14.69,49.997,19.99,36.9,3.31,1,0.69,3.52,3.59,0,Voltage_Sag,1,0.04244,0.0801,63.65
170.53,14.69,49.953,21.14,46.9,2.12,1.11,0.31,2.42,2.83,1,Voltage_Sag,1,0.04356,0.081,65.34
172.18,15.89,49.975,19.73,46.8,3.38,0.69,0.79,3.54,4.48,0,Voltage_Sag,1,0.04248,0.0818,63.72
170.85,15.6,50.018,22.28,47.8,1.13,1.29,0.42,1.76,2.06,0,Voltage_Sag,1,0.04125,0.0827,61.87
171.26,15.65,49.98,21.79,31,2.45,1.29,0.84,2.9,2.77,0,Voltage_Sag,1,0.04223,0.0835,63.34
229.03,15.48,50.036,20.51,202.7,0.48,1.64,1.08,2.02,1.68,0,None,0,0.00446,0.0836,6.69
232.48,15.46,50.07,19.55,182,2,1.14,0.6,2.38,3.04,0,None,0,0.00751,0.0837,11.27
229.82,16.27,50.02,22.04,203.6,2.38,1.07,0.93,2.77,3.59,0,None,0,0.00387,0.0838,5.8
228.62,15.27,50.045,20.9,100.5,2.5,0.58,0.79,2.69,3.08,0,None,0,0.00583,0.0839,8.74
228.93,15.2,50.022,22.02,190.6,1.52,1.64,0.24,2.25,2.15,0,None,0,0.00403,0.084,6.05
230.19,15.4,49.984,19.79,132.5,2.62,1.56,0.63,3.11,3.84,0,None,0,0.00404,0.0841,6.06
231.13,15.57,50.006,20.62,166.1,1.68,1.21,0.73,2.19,2.8,0,None,0,0.00323,0.0842,4.85
228,16.14,50.06,21.14,205.3,1.9,0.67,0.75,2.15,2.26,0,None,0,0.00648,0.0843,9.72
232.77,15.72,49.984,21.2,189.5,1.74,0.71,0.64,1.99,1.9,0,None,0,0.00458,0.0844,6.87
230.46,15.43,49.969,20.84,153.8,1.32,0.98,0.64,1.76,1.77,0,None,0,0.00362,0.0845,5.44
230.7,16.06,49.966,21.73,190.1,2.94,1.59,0.6,3.4,2.84,0,None,0,0.00555,0.0846,8.33
229.85,15.48,49.993,20.42,130.6,2.03,1.32,0.63,2.5,2.71,0,None,0,0.00292,0.0846,4.38
230.03,15.69,49.97,21.19,239.9,2.65,0.6,0.29,2.74,2.71,0,None,0,0.00426,0.0847,6.39
229.78,16.07,50.05,21.44,187.7,2.63,1.36,0.54,3.01,3.74,0,None,0,0.00566,0.0848,8.5
231.53,16.02,50.006,21.79,242.7,1.42,0.86,0.24,1.68,1.57,0,None,0,0.003,0.0849,4.5
229.99,15.72,50.029,21.98,179,2.73,0.99,0.48,2.94,2.37,0,None,0,0.00441,0.085,6.61
231.15,15.71,49.991,20.55,181.2,2.3,1.59,0.45,2.83,3.31,0,None,0,0.00403,0.0851,6.05
191.38,15.29,49.966,23.69,60.3,5.64,3.93,0.44,6.89,5.54,0,Combined_Weather_Electrical,1,0.03379,0.0857,50.69
192.16,15.83,49.961,26.15,83.8,6.98,4.42,0.34,8.27,8.87,0,Combined_Weather_Electrical,1,0.03491,0.0864,52.36
190.91,15.71,49.973,29.8,62.6,4.89,2.38,0.67,5.48,4.88,0,Combined_Weather_Electrical,1,0.03233,0.0871,48.5
193.44,15.84,50.01,25.35,82.1,7.22,2.81,0.52,7.77,8.58,0,Combined_Weather_Electrical,1,0.03213,0.0877,48.2
190.88,16.21,50.016,28.25,68.6,6.88,2.28,0.49,7.26,6.53,0,Combined_Weather_Electrical,1,0.03356,0.0884,50.34
191.51,15.6,50.018,28.86,47.2,6.8,2.39,0.25,7.21,7.57,0,Combined_Weather_Electrical,1,0.03321,0.0891,49.82
229.53,16.07,49.955,22.64,194.3,2.76,1.07,0.53,3.01,2.91,0,None,0,0.00555,0.0892,8.32
229.47,15.68,50,21.78,172.2,1.05,1.21,0.89,1.83,1.63,0,None,0,0.00218,0.0892,3.27
231.08,16.28,49.969,23.41,222.9,1.55,0.69,0.89,1.91,2.11,0,None,0,0.00416,0.0893,6.24
229.53,15.88,50.012,23.2,176.2,1.85,1.11,0.69,2.26,1.91,0,None,0,0.00318,0.0894,4.77
232.09,16.04,50.014,21.64,263.1,3.34,1.78,0.53,3.82,4.86,0,None,0,0.0059,0.0895,8.86
228.77,15.93,49.965,22.65,224.7,1.36,0.76,0.74,1.72,2.05,0,None,0,0.00428,0.0896,6.42
230.25,15.63,50.029,22.42,223.5,0.98,0.67,0.43,1.26,1.58,0,None,0,0.00288,0.0896,4.32
228.84,16.24,50.07,23.04,259.1,1.13,0.7,0.53,1.43,1.18,0,None,0,0.0057,0.0897,8.55
230.63,16.04,50.025,21.2,273.7,2.54,2.26,0.41,3.43,2.75,0,None,0,0.0051,0.0898,7.64
229.98,15.82,49.995,22.56,236.7,1.64,1.39,0.83,2.3,2.26,0,None,0,0.00256,0.0899,3.84
229.77,16.21,49.991,22.89,209,1.9,1.09,0.8,2.33,2.59,0,None,0,0.00296,0.0899,4.44
231.78,15.24,49.994,20.68,171.2,2.46,1.23,0.59,2.81,2.59,0,None,0,0.00429,0.09,6.43
229.02,15.7,49.977,21.17,217.1,1.91,1.29,1.03,2.52,2.71,0,None,0,0.0043,0.0901,6.46
187.47,16.12,50.008,20.52,122.7,2.12,0.94,0.7,2.43,2.68,0,Voltage_Sag,1,0.03054,0.0907,45.81
185.82,16.11,49.966,21.97,140.1,2.32,0.99,0.69,2.62,2.29,0,Voltage_Sag,1,0.03314,0.0914,49.71
186.89,15.98,49.943,22.8,131.4,1.74,1.14,0.66,2.18,2.59,0,Voltage_Sag,1,0.03313,0.0921,49.7
185.3,16.28,50.007,23.46,155.6,1.9,0.91,0.28,2.13,2.7,0,Voltage_Sag,1,0.03161,0.0927,47.41
185.95,16,50.001,22.35,128.2,2.15,1.04,0.38,2.41,2.7,0,Voltage_Sag,1,0.03117,0.0933,46.76
186.66,15.65,49.983,23.63,141.8,2.52,1.34,0.59,2.92,3.71,0,Voltage_Sag,1,0.03204,0.094,48.06
188.97,16.09,49.962,21.26,170.6,1.52,0.8,0.59,1.82,1.68,0,Voltage_Sag,1,0.03051,0.0946,45.76
246.63,20.57,50.009,21.04,277.7,0.19,2.24,0.75,2.37,1.94,1,None,0,0.01366,0.0948,20.48
232.48,15.88,49.97,22.39,264.1,2.41,1.5,0.43,2.87,2.65,0,None,0,0.00597,0.095,8.96
230.33,15.92,49.996,22.78,245,2.56,0.69,0.62,2.72,3.06,0,None,0,0.00314,0.095,4.72
229.42,15.85,50.053,22.48,246.3,2.12,0.21,0.62,2.22,2.44,0,None,0,0.00525,0.0951,7.87
232.31,15.88,50.02,20.89,240.1,2.16,0.92,0.63,2.43,2.27,0,None,0,0.00492,0.0952,7.38
230.66,15.87,49.959,22.51,255.1,1.66,1.47,0.6,2.3,2.31,0,None,0,0.00478,0.0953,7.17
199.39,16.36,49.962,29.48,112.3,6.75,4.36,0.25,8.04,7.91,0,Combined_Weather_Electrical,1,0.02991,0.0959,44.87
200.84,16.21,50.005,27.78,99,7.07,3.69,0.03,7.97,10.16,0,Combined_Weather_Electrical,1,0.02721,0.0965,40.82
199.85,16.2,49.959,29.87,83.6,5.09,2.68,0.36,5.76,5.51,0,Combined_Weather_Electrical,1,0.02749,0.097,41.23
197.63,16.11,49.94,26.86,129.8,6.53,2.95,0.47,7.18,6.43,0,Combined_Weather_Electrical,1,0.03129,0.0976,46.93
201.45,16.13,50.016,30.09,109.7,5.8,3.38,0.31,6.72,7.28,0,Combined_Weather_Electrical,1,0.02614,0.0982,39.21
201.66,15.87,50.01,27.94,85.6,5.29,2.18,0.59,5.75,4.96,0,Combined_Weather_Electrical,1,0.02472,0.0987,37.07
202.63,16.28,50.014,27.85,100.6,5.42,2.61,0.87,6.07,6.4,0,Combined_Weather_Electrical,1,0.0246,0.0991,36.9
200.78,16.05,50.008,27.51,109.6,5.66,4.34,0.78,7.17,8.2,0,Combined_Weather_Electrical,1,0.02662,0.0997,39.94
199.9,16.75,49.998,26.38,133.7,5.24,3.78,0.72,6.51,8.27,0,Combined_Weather_Electrical,1,0.02623,0.1002,39.35
168.2,16.46,49.98,38.09,35.3,8.62,4.28,0.85,9.66,12.04,0,Combined_Weather_Electrical,1,0.05096,0.1012,76.44
168.22,16.11,50.015,33.61,47,8.19,5.49,0.37,9.86,12.04,0,Combined_Weather_Electrical,1,0.05093,0.1022,76.4
